corp_code,corp_name,stock_code,modify_date
00156488,휴스틸,005010,20250327
00614478,휴메딕스,200670,20250327
00656289,코스맥스엔비티,222040,20250327
00991298,씨이랩,189330,20250327
00163761,한창제지,009460,20250327
00106614,기신정기,092440,20240813
00557933,진도,088790,20240829
01663569,하스,450330,20240910
01018617,메디쎄이,200580,20240904
01110182,SCL사이언스,246960,20240904
00122551,백산,035150,20250103
00140946,한솔로지스틱스,009180,20250103
00139205,안국약품,001540,20250103
00534598,한컴라이프케어,372910,20250103
00329084,비엔디,047940,20240628
00334493,씨티앤티,050470,20240628
00334615,콜마파마,038710,20240628
00349787,지케이파워,054020,20240628
00577016,수산아이앤티,050960,20241129
00123718,부광약품,003000,20240701
00126414,삼성제약,001360,20240701
00126788,삼아제약,009300,20240701
00136448,신신제약,002800,20240701
00137058,신일제약,012790,20240701
00141149,영진약품,003520,20240701
00144818,유유제약,000220,20240701
00158963,유나이티드,033270,20240701
00161046,한독,002390,20240701
00167192,넥센,005720,20250327
01098792,본느,226340,20250327
01181807,형지글로벌,308100,20250327
01211232,코윈테크,282880,20250327
00854997,에스디바이오센서,137310,20250327
00157399,한솔테크닉스,004710,20240909
00549925,루트로닉,085370,20240328
00356158,영진코퍼레이션,053330,20240628
01605282,닷밀,464580,20250225
00164706,현대약품,004310,20240701
00166573,환인제약,016580,20240701
00210740,대화제약,067080,20240701
00216027,바이넥스,053030,20240701
00231831,조아제약,034940,20240701
00256043,비씨월드제약,200780,20240701
00533809,바스칸바이오제약,354390,20240701
00541349,셀트리온제약,068760,20240701
00765851,위더스제약,330350,20240701
00359395,헬릭스미스,084990,20250115
01601286,미래에셋비전기업인수목적1호,412930,20250121
00937324,한국타이어앤테크놀로지,161390,20250327
01245062,코오롱티슈진,950160,20250327
01108099,현대코퍼레이션홀딩스,227840,20250327
00537221,인바이츠바이오코아,216400,20250327
01290381,피엔케이피부임상연구센타,347740,20240401
00446901,코칩,126730,20240507
01798722,SK증권제12호스팩,473000,20240507
00992871,종근당,185750,20240701
01012066,HK이노엔,195940,20240701
00148832,제주은행,006220,20250206
00109310,대동기어,008830,20250328
00128111,포스코엠텍,009520,20250328
00130763,서울반도체,046890,20250328
00219574,코스맥스비티아이,044820,20250328
00153375,태광,023160,20250328
00156910,SBI인베스트먼트,019550,20250328
00589127,KEC,092220,20250328
01009789,코스맥스,192820,20250328
01412725,두산퓨얼셀,336260,20250328
00488402,서울바이오시스,092190,20250328
00245898,에스에이치엔엘,050320,20250220
00668965,지오엘리먼트,311320,20250210
01573974,엔에이치기업인수목적20호,391060,20240514
01722437,한화갤러리아,452260,20240514
00936787,애경케미칼,161000,20240517
00249894,테라젠이텍스,066700,20241015
01165155,모비스,250060,20241015
00113261,대한광통신,010170,20241017
00184889,이건홀딩스,039020,20241017
00899556,제룡산업,147830,20240709
01807747,신한제13호스팩,474930,20240710
01809569,신한제12호스팩,474660,20240710
00188122,남산물산,036280,20240712
00109453,케이조선,067250,20250328
00117966,동원개발,013120,20250331
00122481,태경비케이,014580,20250331
01274329,성일하이텍,365340,20240926
00162072,한신기계공업,011700,20241030
01689266,케이쓰리아이,431190,20250225
00121154,엠에스씨,009780,20250331
00141307,영풍,000670,20250331
00158219,시그네틱스,033170,20250331
00205003,좋은사람들,033340,20250331
00157991,한국석유공업,004090,20250331
00259590,바른손이앤에이,035620,20250331
00262266,삼현,437730,20250331
00267906,베뉴지,019010,20250331
00203315,콘텐트리중앙,036420,20250331
01008762,데브시스터즈,194480,20250211
00175173,오스템,031510,20240325
00253985,국보디자인,066620,20240325
00126779,삼아알미늄,006110,20240325
00138516,아남전자,008700,20240325
00191472,KPX케미칼,025000,20240325
00788773,씨젠,096530,20240325
01582228,교보11호기업인수목적,397880,20240325
01553129,제이투케이바이오,420570,20240325
00367376,사이노젠,064060,20240628
00104856,삼성증권,016360,20240322
00105961,LG이노텍,011070,20240322
00126256,삼성생명,032830,20240322
00415707,엔텔스,069410,20240322
00126478,삼성중공업,010140,20240322
00136378,신세계,004170,20240322
00137997,현대차증권,001500,20240322
00166519,화천기공,000850,20240322
01663116,에어레인,163280,20241108
00400121,유아이디,069330,20250225
00166333,화신테크,086250,20240718
00819374,나무가,190510,20240723
01109070,비피도,238200,20241212
01593242,하나금융21호기업인수목적,406760,20241226
00148470,제일일렉트릭,199820,20250224
01436558,신한서부티엔디리츠,404990,20240408
00103006,고려제강,002240,20240401
00105466,KCC건설,021320,20240401
00109037,대성창투,027830,20240401
00113614,대현,016090,20240401
00525934,LX세미콘,108320,20240322
00146861,자화전자,033240,20250225
00317104,라이온켐텍,171120,20250331
00346610,시지메드텍,056090,20250331
00372226,티에스이,131290,20250331
00361488,텔코웨어,078000,20250331
00852087,시디즈,134790,20250331
00494476,이녹스,088390,20250331
00535481,에스와이,109610,20250331
00540447,유니테스트,086390,20250331
01493793,코셈,360350,20240801
01448544,셀로맥스사이언스,471820,20250225
00355548,한국테크놀로지,053590,20241007
01114559,씨엔티드림,286000,20241007
00117188,효성,004800,20250325
00117601,유안타증권,003470,20240401
00169215,에너토크,019990,20240401
00187725,코콤,015710,20240401
00131939,선도전기,007610,20240401
00159573,한국주철관공업,000970,20240401
00246620,케이엘넷,039420,20240401
00477257,지나인제약,078650,20241202
00273615,비케이탑스,030790,20240513
01128622,이스트에이드,239340,20240513
00129642,상신브레이크,041650,20241008
00137368,신풍,002870,20241008
00547510,툴젠,199800,20250331
00573269,에스코넥,096630,20250331
00657987,KX,122450,20250331
00675594,디티앤씨,187220,20250331
01217795,엠에프씨,432980,20250331
01237540,이녹스첨단소재,272290,20250331
01390399,솔트웨어,328380,20250228
00367604,SM Life Design,063440,20250325
00125743,현대비앤지스틸,004560,20250325
00656951,현대이지웰,090850,20250325
00130684,서울도시가스,017390,20250325
00155212,포스코DX,022100,20250325
01027828,퓨릿,445180,20250325
00250137,와이어블,065530,20240401
00261957,한국정보공학,039740,20240401
00269889,누리플렉스,040160,20240401
00408336,인산가,062580,20240628
01025644,강스템바이오텍,217730,20251204
01011395,레몬,294140,20260127
00475985,시너지이노베이션,048870,20250908
00138598,아비코전자,036010,20260406
00297448,플래스크,041590,20260520
00578130,아퓨어스,149300,20260520
00556615,모바일어플라이언스,087260,20260520
01118281,피플바이오,304840,20260520
01709065,마키나락스,477850,20260520
00876643,캐프,198080,20251027
01724338,하나28호기업인수목적,454750,20251027
01882845,GS피앤엘,499790,20260320
01466832,라피치,403360,20260320
01579020,아이엠지티,456570,20260320
00154426,아이에이치큐,003560,20260320
00676122,지디,155960,20260320
01071944,미래생명자원,218150,20260327
00164672,한일현대시멘트,006390,20251121
01782004,뉴로핏,380550,20251201
01263022,BGF리테일,282330,20250715
00219097,BGF,027410,20250715
01335143,로킷헬스케어,376900,20260310
00161426,한미사이언스,008930,20251014
01042429,넥써쓰,205500,20251015
01068658,선샤인푸드,217620,20260508
00656021,비에프랩스,139050,20260508
00814582,탑런토탈솔루션,336680,20251104
01760738,OCI,456040,20251117
00362292,씨티씨바이오,060590,20251117
00126089,DH오토넥스,000300,20260330
01602638,한싹,430690,20260331
01011562,우성아이비,194610,20260331
00942131,앤디포스,238090,20260122
00410739,푸른소나무,057880,20260122
00148461,제일연마,001560,20260311
00151447,천지산업,001490,20260317
00385363,빅텍,065450,20250805
00119195,동화약품,000020,20250807
00265421,인지디스플레,037330,20250807
00914341,아이티켐,309710,20250807
00106623,현대위아,011210,20250811
00172228,엔케이,085310,20250811
00291860,조광아이엘아이,044060,20251208
00416414,넥스턴앤롤코리아,089140,20251114
00659161,싸이맥스,160980,20250909
01692321,미래에셋비전기업인수목적2호,446190,20250909
01428948,오아,342870,20250909
01682740,아이비케이에스제21호기업인수목적,442770,20251117
01466373,알트,459550,20251117
00976615,틸론,217880,20260220
00204642,티비씨,033830,20250724
00288495,HC홈센타,060560,20250724
00568461,HC보광산업,225530,20250724
00938688,SBI핀테크솔루션즈,950110,20250724
00203847,국일신동,060480,20260408
00104810,소노스퀘어,007720,20250701
00125974,삼부토건,001470,20250701
00201432,비츠로시스,054220,20250701
00375931,인선이엔티,060150,20250701
00885906,에이치와이티씨,148930,20250701
01397903,엔젠바이오,354200,20250701
00519252,THE E&M,089230,20260119
01405585,윙스풋,335870,20260119
00145914,인터엠,017250,20251114
01010615,세나테크놀로지,061090,20251121
00208134,KNN,058400,20251121
01099667,에스디생명공학,217480,20260316
00667425,에이팩트,200470,20260316
00121969,에쓰씨엔지니어링,023960,20260316
00977650,엔케이젠바이오텍코리아,182400,20260316
00113535,대한해운,005880,20260316
00440712,리튬포어스,073570,20260316
00103635,광림,014200,20260316
00243979,수성웹툰,084180,20251014
01700921,삼성기업인수목적8호,448740,20251014
00128980,삼호개발,010960,20251124
00159616,두산에너빌리티,034020,20260320
00164742,현대자동차,005380,20260331
00180865,디에이치엑스컴퍼니,031860,20260410
01310269,IPARK현대산업개발,294870,20260410
00524421,테스,095610,20260410
00677334,아하,102950,20260410
00966168,디알젬,263690,20260410
00683061,한라캐스트,125490,20250820
01724709,케이비제25호기업인수목적,455250,20260128
01584934,핑거스토리,417180,20260312
01259418,대보마그네틱,290670,20251121
00486875,우양,103840,20251124
00356370,LG생활건강,051900,20251128
00220109,알파AI,043100,20251128
00367695,에이전트AI,060900,20251128
01571107,오픈엣지테크놀로지,394280,20251128
00560982,바이오솔루션,086820,20251201
00151605,THE CUBE&,013720,20250711
01267967,마이크로디지탈,305090,20250711
01696451,대신밸런스제14호기업인수목적,442310,20250711
01677678,교보13호기업인수목적,440790,20250711
01867758,한화비전,489790,20250804
00693554,티케이케미칼,104480,20250804
00422895,세이브존I&C,067830,20260316
00122205,졸스,018700,20260521
00571483,오이솔루션,138080,20251022
01512575,코어라인소프트,384470,20260416
01506617,쓰리빌리언,394800,20260224
00874937,탑선,180060,20260227
00527491,하이드로리튬,101670,20260227
00356839,메디콕스,054180,20251210
00100939,강남제비스코,000860,20260102
00135777,신대양제지,016590,20260102
00136721,신영증권,001720,20260102
00229021,인성정보,033230,20260102
00146296,일신석재,007110,20260102
00562360,에코볼트,097780,20260102
01219155,네오크레마,311390,20260102
01326279,아이엘,307180,20250804
01534577,청담글로벌,362320,20250805
00114154,디와이덕양,024900,20250924
00336817,HLB제약,047920,20250813
00522007,크리스에프앤씨,110790,20251126
00108649,TPC로보틱스,048770,20260417
00287812,에코심플렉스,038870,20260417
00526951,신화프리텍,095190,20260417
01157846,바이오포트,188040,20260417
00149770,중앙에너비스,000440,20260302
00516246,알에프세미,096610,20260305
00116806,하스코,012760,20260310
00442631,태양기계,116100,20260310
00197759,미래산업,025560,20260310
00962922,팬젠,222110,20260310
00146232,일성건설,013360,20260310
00146427,한주에이알티,058450,20260508
00298377,아이씨디,040910,20260508
00638487,파수AI,150900,20260508
00809429,뉴온,123840,20260508
00958451,한선엔지니어링,452280,20260508
01182408,소프트캠프,258790,20260508
01495180,파로스아이바이오,388870,20260508
00153524,태림포장,011280,20260102
00362441,현대오토에버,307950,20260102
00111704,한화오션,042660,20260306
01549472,대진첨단소재,393970,20260316
00169048,HLB글로벌,003580,20260316
00296290,키움증권,039490,20260317
01117246,EMB,278990,20260202
00645089,NHN벅스,104200,20260512
00426068,엑시온그룹,069920,20260107
00164618,현대사료,016790,20260112
00791209,메타케어,118000,20260310
00627029,DGI,099520,20260310
01084294,오토앤,353590,20260310
00521433,엔지브이아이,093510,20260310
00580065,월덱스,101160,20260310
00231044,우리기술,032820,20260310
00113544,대한화섬,003830,20250502
00163673,한진중공업홀딩스,003480,20260306
00624998,제닉,123330,20260306
00123772,부국증권,001270,20260306
00128607,삼천리자전거,024950,20260306
00206039,경남스틸,039240,20260309
00163716,한창,005110,20260309
01244601,카카오페이,377300,20260308
01136977,마녀공장,439090,20260316
01412822,솔루스첨단소재,336370,20260316
00232821,에이치엠넥스,036170,20260223
00110431,JW신약,067290,20260224
00608316,대한과학,131220,20260224
00162081,한국투자파트너스,019560,20260129
00632845,노랑풍선,104620,20260311
00352499,링네트,042500,20260311
01513440,파이버프로,368770,20260311
00977641,하이로닉,149980,20260311
01063556,질경이,233990,20260311
00127200,삼영전자공업,005680,20260312
00578325,럭스피아,092590,20260312
01166109,예선테크,250930,20260312
00124799,사조산업,007160,20250502
00260657,오상헬스케어,036220,20250502
00264714,SG&G,040610,20250502
00666329,코나솔,176590,20250502
00361008,한화엔진,082740,20260309
01217865,프롬바이오,377220,20260311
00109019,아이엠뱅크,005270,20260313
00201450,에스케이렌터카,068400,20260316
01689035,민테크,452200,20260318
00177320,대성미생물,036480,20260325
00384887,에이테크솔루션,071670,20260320
00549891,케어젠,214370,20260225
01462739,비아이매트릭스,413640,20260421
00495554,와이앤넥스트,090740,20260224
00407294,유라클,088340,20260224
00990262,피노텍,150440,20260420
00152589,코리아나,027050,20250521
00793155,핸디소프트,220180,20250910
00145738,이화전기공업,024810,20250910
00405506,삼영에스앤씨,361670,20250911
01206717,마이크로엔엑스,448780,20260313
01133217,카카오뱅크,323410,20260313
00579980,아이티엠반도체,084850,20260313
00497631,티플랙스,081150,20250502
00874803,AP위성,211270,20250502
00875237,씨앤투스,352700,20250502
01311055,쿠콘,294570,20250502
01327746,보로노이,310210,20250502
01806951,폰드그룹,472850,20250502
01325979,세아제강,306200,20250515
00110893,대신증권,003540,20260325
00115676,KG스틸,016380,20260325
00225742,LS마린솔루션,060370,20260325
00120030,GS건설,006360,20260325
00245694,남화산업,111710,20260325
00128555,삼천리,004690,20260325
00255275,HB테크놀러지,078150,20260325
00134510,SJG세종,033530,20260325
00166315,화신,010690,20260325
00330424,LS증권,078020,20260325
00415327,중앙백신,072020,20260325
00191588,삼원강재,023000,20260325
00453442,해성에어로보틱스,059270,20260325
00222532,LG헬로비전,037560,20260325
00524786,비엠티,086670,20260325
00300548,현대리바트,079430,20260325
00406046,HD현대마린엔진,071970,20260325
00530185,이엔에프테크놀로지,102710,20260325
00366438,산일전기,062040,20250507
00244561,그래디언트,035080,20250507
01015160,PS일렉트로닉스,332570,20250507
01109122,에스엘테라퓨틱스,258540,20250507
00113492,깨끗한나라,004540,20251204
01292291,파두,440110,20260203
00235147,에이팸,073070,20260305
00377018,기가레인,049080,20260305
00671376,트리니티항공,091810,20260514
01565364,폴레드,487580,20260514
01467336,창대정밀,368030,20260514
01671285,쿼드메디슨,464490,20260226
01455410,파인메딕스,387570,20250701
01016309,한켐,457370,20250911
01214248,뉴트리,270870,20260313
01818682,한국제15호스팩,479880,20260313
01101722,시스네오텍,226440,20260313
01246742,테크트랜스,258050,20260313
00359261,빛샘전자,072950,20260313
00178790,동양이엔피,079960,20260317
00410915,서울옥션,063170,20260319
00155692,우리엔터프라이즈,037400,20251002
00308896,셀피글로벌,068940,20251002
00643656,위메이드맥스,101730,20260325
00631518,SK이노베이션,096770,20260325
01012987,아모센스,357580,20260325
00635134,CJ제일제당,097950,20260325
01113754,티이엠씨씨엔에스,241790,20260325
00759513,LX하우시스,108670,20260325
01144569,피엔티엠에스,257370,20260325
01194689,HD현대마린솔루션,443060,20260325
01409022,페니트리움바이오,187660,20260325
01208885,경동도시가스,267290,20260325
01267170,SK케미칼,285130,20260325
01480780,NH올원리츠,400760,20260325
00127042,SYTS,002170,20260421
00137915,엠엑스로보틱스,007820,20260421
00670766,엠엑스온,347890,20260421
00915508,알엔투테크놀로지,148250,20260421
01407158,이노테나,333050,20260421
01588189,씨메스로보틱스,475400,20260421
00106641,기아,000270,20260512
01605529,버넥트,438700,20251017
00255044,현대에이치티,039010,20251111
00869272,서전기전,189860,20260306
00219361,해성산업,034810,20260310
01293485,제닉스로보틱스,381620,20260312
00217743,화성밸브,039610,20260316
01189438,HLB바이오스텝,278650,20260316
00454946,그린케미칼,083420,20260317
00123143,보령,003850,20260318
01259311,푸드나무,290720,20260522
00156150,엑시큐어하이트론,019490,20260522
00144252,유니온,000910,20260304
00156600,한주라이트메탈,198940,20260304
00160843,DB하이텍,000990,20260304
00626464,지엔씨에너지,119850,20260304
00687711,한국철강,104700,20260304
01725577,에스케이증권제9호기업인수목적,455910,20260304
01551042,애드포러스,397810,20260304
01214743,더네이쳐홀딩스,298540,20260308
00624518,다산솔루에타,154040,20260309
00493185,제이스로보틱스,090470,20260427
01036367,아크솔루션스,203690,20260427
01065679,이노인스트루먼트,215790,20260427
01175499,큐에이드,377460,20260427
01329957,국전,307750,20260427
00911955,잇츠한불,226320,20250520
00160302,코스모화학,005420,20260319
01594791,나우로보틱스,459510,20260323
00158015,한국선재,025550,20260324
00117726,DYP,092780,20260324
01146822,아이퀘스트,262840,20251002
01762569,이수스페셜티케미컬,457190,20251028
00122472,PKC,001340,20260318
00606886,엔지켐생명과학,183490,20260323
00989327,엘피케이로보틱스,183350,20260309
00154329,TP,007980,20260309
01585155,오픈놀,440320,20260309
00164478,현대건설,000720,20260309
00401731,LG전자,066570,20260324
00189538,피델릭스,032580,20260324
01060744,한솔제지,213500,20260324
00265041,삼양케이씨아이,036670,20260324
00463342,폴라리스AI파마,041910,20260324
01060814,삼양패키징,272550,20260324
01316227,효성티앤씨,298020,20260324
01506848,비스토스,419540,20260324
01063884,솔디펜스,215090,20250814
00353018,헬스커넥트,058530,20260413
01153293,제이엘케이,322510,20250729
01712485,코오롱모빌리티그룹,450140,20260107
00561866,락앤락,115390,20260401
00659684,장원테크,174880,20260401
00306454,한국정보인증,053300,20260515
00648721,SNT에너지,100840,20260515
00493510,뉴프렉스,085670,20260515
00799070,딥커머스,900110,20260515
00923826,일월지엠엘,178780,20260309
00134176,세우글로벌,013000,20260310
00113225,대한제강,084010,20260310
00814786,티엔엔터테인먼트,131100,20260311
00545929,제넥신,095700,20260311
00339391,한화시스템,272210,20260327
01075126,사토시홀딩스,223310,20250929
00838500,엘브이엠씨,900140,20260408
00129989,코스모신소재,005070,20260515
01109937,티앤알바이오팹,246710,20260312
00163345,DB,012030,20260314
00411048,에스앤에스텍,101490,20260316
00118521,진원생명과학,011000,20260506
00148276,제일기획,030000,20250605
00136776,차AI헬스케어,025620,20260512
00365989,모나용평,070960,20250826
00319272,성우,458650,20250826
01035289,JK리버스톤리츠,204210,20260519
01767494,에이치엠씨아이비제6호기업인수목적,462020,20260519
01785056,엔에이치기업인수목적30호,466910,20260519
01101254,케이피항공산업,288180,20260519
01336762,스피어,347700,20250428
01671197,에스케이증권제8호기업인수목적,435870,20250516
01731453,디비금융제11호기업인수목적,456440,20250516
00128315,삼지전자,037460,20260317
00146560,일지테크,019540,20260318
00105101,INVENI,015360,20260319
00101752,케이씨피드,025880,20260319
00309503,한국항공우주,047810,20260319
00161462,에이티넘인베스트,021080,20260319
00245472,티씨케이,064760,20260319
00454937,덕신이피씨,090410,20260319
00363769,NICE인프라,063570,20260319
01210677,씨케이솔루션,480370,20260507
01380578,도우인시스,484120,20250723
01182240,배럴,267790,20250725
00162461,한화솔루션,009830,20250725
00763701,헥토파이낸셜,234340,20260409
00110060,대백저축은행,026970,20250616
01135057,녹십자웰빙,234690,20260429
01246034,다이나믹솔루션,290660,20260429
01419205,피앤에스로보틱스,460940,20260429
01468061,레뷰코퍼레이션,443250,20260429
00164645,HMM,011200,20260520
01649204,달바글로벌,483650,20250522
00137289,이엘씨,041520,20250522
01140837,이지트로닉스,377330,20250522
00520887,비상교육,100220,20260319
00548519,큐러블,086460,20260319
00302582,캐스텍코리아,071850,20260320
00111421,휴니드테크놀러지스,005870,20260320
01784677,키움히어로제1호스팩,466690,20260320
00158501,에스원,012750,20260320
01859500,아이엠바이오로직스,493280,20260320
00159786,유니드,014830,20260320
00508274,일진다이아,081000,20260320
00544452,이리츠코크렙,088260,20260320
00683469,일진전기,103590,20260320
00972503,일진하이솔루스,271940,20260320
01234297,미원에스씨,268280,20260320
01689336,비엔케이제1호기업인수목적,445360,20250728
01708163,엔알비,475230,20250728
00200275,YTN,040300,20250729
00381756,티씨머티리얼즈,125020,20250729
01688568,프로티나,468530,20250729
01454341,플래티어,367000,20250729
00136101,메이슨캐피탈,021880,20260108
01335453,조이웍스앤코,309930,20260108
01049167,롤링스톤,214610,20260324
00413046,셀트리온,068270,20260325
00228536,현대에버다임,041440,20260209
01211889,이지스,261520,20260209
01267550,나라소프트,288490,20260209
00480756,이트론,096040,20260211
00144720,와이투솔루션,011690,20260211
00203290,콜마홀딩스,024720,20260316
00816696,큐엠씨,136660,20260316
00297934,피씨디렉트,051380,20260330
00161709,퍼시스,016800,20260330
00304076,케이엔솔,053080,20260330
00165583,E1,017940,20260330
00309831,알에프텍,061040,20260330
00363927,NE능률,053290,20260330
00210856,코아스,071950,20260330
00225159,SNT홀딩스,036530,20260330
00407814,CG인바이츠,083790,20260330
00404701,한국자산신탁,123890,20260330
00486370,성창오토텍,080470,20260330
00633835,HJ중공업,097230,20260330
00523936,HB솔루션,297890,20260330
00706715,미원홀딩스,107590,20260330
00104519,국보,001140,20260127
01872893,에이엠시지,495900,20260127
01335790,바이젠셀,308080,20260219
01622331,벨로크,424760,20260224
00157104,대동전자,008110,20260330
00552859,HLB테라퓨틱스,115450,20260330
01188730,SK시그넷,260870,20260330
00811372,노바렉스,194700,20260330
00862853,플레이디,237820,20260330
00919966,신라젠,215600,20260330
00970453,파마리서치,214450,20260330
01038693,드림시큐리티,203650,20260330
01067516,골프존,215000,20260330
01276327,위지윅스튜디오,299900,20260330
01326792,비투엔,307870,20260330
01311408,에코프로머티,450080,20260430
00106456,지앤엘,014590,20260324
00945208,더미동,161570,20250521
01185566,휴엠앤씨,263920,20250901
00788737,이퓨쳐,134060,20260130
01584183,퀄리타스반도체,432720,20260219
00803425,코리아에프티,123410,20260302
00180263,리더스코스메틱,016100,20260304
00340917,동원F&B,049770,20250731
00653194,앱토크롬,109960,20250917
00888347,휴젤,145020,20250917
00136165,스페코,013810,20260306
01436479,토마토시스템,393210,20260330
01508855,블리츠웨이엔터테인먼트,369370,20260330
01511558,네오이뮨텍,950220,20260330
01555215,스마트레이더시스템,424960,20260330
01575839,플라즈맵,405000,20260330
00141626,오리엔트바이오,002630,20260330
00158307,롯데하이마트,071840,20251119
00193328,수산인더스트리,126720,20260504
00113207,대한전선,001440,20250926
00896753,에코글로우,159910,20250926
01201970,셀레스트라,352770,20250926
01316236,효성화학,298000,20251104
00580667,S&K폴리텍,091340,20251105
00995993,DXVX,180400,20251105
00318662,CNT85,056730,20260304
00147772,정원엔시스,045510,20260304
01706794,아이언디바이스,464500,20260331
00146454,일양약품,007570,20251020
00302926,현대로템,064350,20260504
00141282,아이파크영창,001890,20260417
01265251,압타머사이언스,291650,20251028
00360142,아이마켓코리아,122900,20250514
01670675,유안타제10호기업인수목적,435380,20250514
00605124,알파칩스,117670,20250904
00144012,원풍,008370,20260219
01138364,더핑크퐁컴퍼니,403850,20260220
00130772,SBS,034120,20251022
00110307,대선조선,031990,20260330
01573284,코닉오토메이션,391710,20251105
00392691,포니링크,064800,20251113
01026157,쏘카,403550,20251113
01700374,하나27호기업인수목적,448370,20251113
01786958,큐리오시스,494120,20251113
01203659,이뮨온시아,424870,20260304
01705625,하이제8호기업인수목적,450050,20260311
00124106,부산은행,005280,20260421
00117230,TYM,002900,20260402
00147152,유니크,011320,20260402
00153393,태광산업,003240,20260402
00366942,미코,059090,20260402
00369569,비케이홀딩스,050090,20260402
00173795,신흥,004080,20260402
00349097,케이티스카이라이프,053210,20260402
00762377,씨앗,103660,20260402
01251595,압타바이오,293780,20260402
01507722,켈스,402420,20260402
00609315,멜파스,096640,20250730
00681249,씨유메디칼,115480,20251127
00620868,아이티센글로벌,124500,20250904
00122728,범양사,002480,20260330
00506294,가비아,079940,20251120
00923792,내츄럴엔도텍,168330,20260316
01429840,아이티아이즈,372800,20260317
00164362,행남사,008800,20260320
00493325,에이엘티,172670,20260323
00267942,큐캐피탈,016600,20260324
00535746,컴투스홀딩스,063080,20251015
00261054,EG,037370,20251016
00109806,삼일씨엔에스,004440,20251016
00145686,이화산업,000760,20260319
00400857,에이블씨엔씨,078520,20260319
00151863,청호ICT,012600,20250527
00127802,삼익THK,004380,20251202
00149947,JW중외제약,001060,20251202
01562589,LX홀딩스,383800,20251202
01194607,비츠로넥스텍,488900,20251202
00120906,에스아이리소스,065420,20260507
00399694,SOOP,067160,20260507
01719105,신한제11호기업인수목적,452980,20260507
00158024,KBI메탈,024840,20260504
00103662,광명전기,017040,20260504
00173449,빌리언스,044480,20260504
00256502,에이텍,045660,20260504
00137207,유니켐,011330,20260504
00271501,코아시아,045970,20260504
00145163,파미셀,005690,20260504
00276083,피노,033790,20260504
00152385,에이프로젠,007460,20260504
00305570,코스리거글로벌,043710,20260504
00357607,케이피티유,054410,20260504
00261443,NC,036570,20260504
00371740,디티씨,066670,20260504
00404941,한텍,098070,20260504
00409964,하이텍팜,106190,20260504
00450010,씨티알모빌리티,308170,20260504
00530413,더코디,224060,20260504
01041828,JTC,950170,20250530
00107224,남선알미늄,008350,20250912
00117629,KBI동양철관,008970,20250912
00174527,HS화성,002460,20260227
00307037,더스텔라,065310,20260330
01696275,하나26호기업인수목적,446750,20251016
00860730,에이리츠,140910,20251110
00160010,한국큐빅,021650,20251110
01221752,지에프씨생명과학,388610,20251110
01504211,라메디텍,462510,20251110
00108135,녹십자홀딩스,005250,20260423
00411808,제이오,418550,20260423
00125530,삼립,005610,20260423
00129679,녹십자,006280,20260423
00991225,더콘텐츠온,302920,20260313
00407036,선바이오,067370,20260313
01315042,시선AI,340810,20260313
00541437,코렌텍,104540,20260316
00585608,커넥트웨이브,119860,20260325
00162063,한신공영,004960,20251205
00554352,아이큐어,175250,20260504
01622720,KB스타리츠,432320,20260504
00619640,에코앤드림,101360,20260504
00907013,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),152550,20260504
00366517,KC산업,112190,20260504
00787057,휴맥스,115160,20260504
00813389,베셀,177350,20260504
00842619,리가켐바이오,141080,20260504
01116502,아티스트컴퍼니,321820,20260504
01141599,차백신연구소,261780,20260504
01210190,모비릭스,348030,20260504
01276901,엔피,291230,20260504
01381391,에스피소프트,443670,20260504
01445024,한패스,408470,20260504
00115694,DB증권,016610,20250604
00138242,KG모빌리티,003620,20250604
01299106,우듬지팜,403490,20250604
01513699,포바이포,389140,20250605
00244455,케이티앤지,033780,20250917
01028164,광주은행,192530,20260301
00867849,오파스넷,173130,20260303
00146214,일성아이에스,003120,20260305
00255619,강원랜드,035250,20260305
00525679,차바이오텍,085660,20260305
01203312,케이뱅크,279570,20260305
01053540,퓨쳐켐,220100,20260305
01706819,유안타제14호기업인수목적,450940,20260305
01229240,가이아코퍼레이션,296520,20260305
00356802,큐렉소,060280,20250730
01035678,링크드,193250,20251203
01049422,썸에이지,208640,20251203
00107598,남양유업,003920,20251203
01236532,와이즈버즈,273060,20251203
00302078,엠피씨플러스,050540,20260330
00298270,안랩,053800,20260330
00105873,LG디스플레이,034220,20250620
00117267,동양생명,082640,20250702
00367482,빛과전자,069540,20250702
00876865,네오오토,212560,20250702
01702017,유니드비티플러스,446070,20260317
00141404,블루산업개발,006740,20260327
00164876,케이비증권,003450,20260325
00111218,KD,044180,20260430
01223219,에이에프더블류,312610,20260504
01227039,파라택시스코리아,288330,20260504
00479705,케스피온,079190,20260406
01724417,하나29호기업인수목적,454640,20260305
01042650,큐리언트,115180,20260305
00523176,광동헬스바이오,086220,20260305
00124027,부산산업,011390,20260306
00126362,삼성SDI,006400,20260306
00787376,대성에너지,117580,20260306
01573336,토모큐브,475960,20250529
01875146,신한제16호스팩,496070,20250529
01089350,켐트로스,220260,20251204
01359815,한울반도체,320000,20251204
00815369,에스제이엠,123700,20251212
00136642,에스유앤피,019590,20251212
01020843,원익피앤이,217820,20260330
01669794,아이엘로보틱스,403810,20260330
00126308,삼성E&A,028050,20260319
00121543,무학,033920,20260424
00336297,고려신용정보,049720,20260424
