prediction_id,date,market,ticker,predicted_direction,actual_direction,confidence_score,expected_return,actual_return,hit_or_miss,error_size,simulated_pnl,max_drawdown,error_reason,correction_needed,created_at
3c3f268c,2026-05-15,한국주식,006360,flat,down,7.0000,-3.855298,-8.177905,miss,4.322607,-3.905298216847702,,손절 기준 터치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
b0cfaf4d,2026-05-15,한국주식,105560,down,down,32.0000,0.150073,-0.256410,hit,0.406484,0.10007342159545356,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
74021209,2026-05-15,한국주식,055550,flat,down,17.0000,-1.778007,-1.756198,miss,0.021809,-1.8280070179233887,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c154406f,2026-05-15,한국주식,086790,up,down,17.0000,-1.857143,-5.928854,miss,4.071711,-1.9071428571428684,,종가 범위 이탈 / 방향 불일치 / 손절 기준 터치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 다음 동일 종목 예측에서 종가 범위 자동 보정 확대 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증,2026-05-23T08:30:19
59f6ab39,2026-05-15,한국주식,138040,down,down,25.0000,-1.919683,-3.905540,hit,1.985857,-1.9696834046970146,,손절 기준 터치 / 예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c640fcd4,2026-05-18,한국주식,005930,down,up,0.0000,,3.881701,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
a459ab0f,2026-05-18,한국주식,000660,down,up,0.0000,,1.154480,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
8cbb7db7,2026-05-18,한국주식,003490,down,down,0.0000,-2.326227,-1.919386,hit,0.406841,-2.3762270359199364,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
b9bbbf60,2026-05-18,한국주식,373220,down,down,0.0000,-3.019442,-2.158273,hit,0.861168,-3.0694415895854696,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
be6b3d45,2026-05-18,한국주식,375500,down,down,0.0000,1.693194,-0.747198,hit,2.440392,1.6431935492554115,,예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
fd0fb46f,2026-05-18,한국주식,047810,down,up,0.0000,4.086997,0.372439,miss,3.714558,4.036997452622887,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
6cc9d2c3,2026-05-18,한국주식,015760,down,down,3.0000,-2.281106,-2.838710,hit,0.557604,-2.331105990783405,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
f7934edf,2026-05-18,한국주식,005380,down,down,0.0000,,-5.285714,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
234877ff,2026-05-18,한국주식,009540,down,down,0.0000,2.289946,-1.442308,hit,3.732254,2.2399458933811625,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
9f3ca41b,2026-05-18,한국주식,042700,down,down,0.0000,,-14.092141,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
34f4a263,2026-05-18,한국주식,007660,down,up,0.0000,8.354046,2.734375,miss,5.619671,8.304045758928574,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
599ef4b4,2026-05-18,한국주식,403870,down,up,0.0000,,5.454545,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
e5b4d8aa,2026-05-18,한국주식,058470,down,flat,0.0000,,0.000000,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
4385b03f,2026-05-18,한국주식,095340,down,down,0.0000,,-6.904232,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
be618f5b,2026-05-18,한국주식,067310,down,down,0.0000,-1.193476,-7.466919,hit,6.273443,-1.243475677174949,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
398b6591,2026-05-18,한국주식,036930,down,up,0.0000,,29.957204,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
4a0f68d2,2026-05-18,한국주식,000990,down,up,0.0000,,4.525994,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
4edf90dd,2026-05-18,한국주식,009150,down,up,0.0000,9.059627,2.079208,miss,6.980419,9.009626547258314,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
f412682b,2026-05-18,한국주식,011070,down,up,0.0000,12.299314,3.825137,miss,8.474178,12.249314286784546,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
df5e7a34,2026-05-18,한국주식,267260,down,down,0.0000,4.456626,-2.714165,hit,7.170791,4.406625974514128,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
9f9df0d3,2026-05-18,한국주식,010120,down,down,0.0000,,-2.123552,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
ddfad76c,2026-05-18,한국주식,298040,down,down,0.0000,,-0.400534,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지",2026-05-23T08:30:19
92688166,2026-05-18,한국주식,006260,down,up,0.0000,,11.746032,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
77ba58eb,2026-05-18,한국주식,001440,down,down,0.0000,,-3.166667,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
cd4b39c9,2026-05-18,한국주식,103590,down,down,0.0000,-5.759266,-4.953820,hit,0.805446,-5.809265922993906,,손절 기준 터치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
6beac10a,2026-05-18,한국주식,034020,down,up,0.0000,6.489147,1.173285,miss,5.315862,6.439147228758352,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
d7088529,2026-05-18,한국주식,012450,down,up,0.0000,,0.904605,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용",2026-05-23T08:30:19
0e9b3eba,2026-05-18,한국주식,079550,down,up,0.0000,,0.599520,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
c14a44ec,2026-05-18,한국주식,064350,down,down,0.0000,,-0.248139,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
9259a4e5,2026-05-18,한국주식,272210,down,up,5.0000,4.208031,1.725791,miss,2.482240,4.158030714970579,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
22fff3e9,2026-05-18,한국주식,329180,down,down,0.0000,,-3.906250,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
0c755712,2026-05-18,한국주식,010140,down,up,0.0000,6.889567,0.853242,miss,6.036324,6.839566720502205,,방향 불일치 / 예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
8ff88f32,2026-05-18,한국주식,042660,down,down,0.0000,,-1.947502,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
fad6df8e,2026-05-18,한국주식,277810,down,down,0.0000,,-7.901235,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
7f719cb6,2026-05-18,한국주식,454910,up,down,0.0000,-2.412561,-7.456829,miss,5.044268,-2.4625611700305026,,방향 불일치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 방향 점수보다 뉴스·수급·지수 확인 전 관망 가중,2026-05-23T08:30:19
fc111af0,2026-05-18,한국주식,108490,down,down,0.0000,-2.876958,-6.849315,hit,3.972357,-2.9269580441600938,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
0ce0bfb6,2026-05-18,한국주식,090360,down,down,0.0000,-3.902027,-3.603604,hit,0.298423,-3.9520270270270217,,손절 기준 터치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
932ac7dc,2026-05-18,한국주식,000270,down,down,0.0000,5.280569,-3.273810,hit,8.554378,5.230568534526609,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
c2a723af,2026-05-18,한국주식,012330,down,down,0.0000,-2.519679,-9.220986,hit,6.701306,-2.5696793518866388,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
e894d443,2026-05-18,한국주식,035420,down,down,0.0000,,-1.719902,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
43402007,2026-05-18,한국주식,035720,down,down,0.0000,3.404764,-3.522727,hit,6.927491,3.3547640386072333,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
96ad21a9,2026-05-18,한국주식,018260,down,down,10.0000,0.506252,-4.444444,hit,4.950696,0.45625154728012324,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
23d1044a,2026-05-18,한국주식,402340,down,down,0.0000,7.917992,-0.455373,hit,8.373365,7.867991606963582,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
e10e753d,2026-05-18,한국주식,207940,down,down,3.0000,-1.323367,-2.325581,hit,1.002215,-1.37336655592471,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
e7c9ed6c,2026-05-18,한국주식,068270,down,down,1.0000,-2.091215,-2.966102,hit,0.874887,-2.1412151937046096,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
b5a7cac7,2026-05-18,한국주식,196170,down,down,0.0000,-3.409553,-3.116531,hit,0.293022,-3.459552845528452,,손절 기준 터치 / 예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
fc7be7ed,2026-05-18,한국주식,000100,down,down,0.0000,,-3.023256,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
77f3203c,2026-05-18,한국주식,214450,down,down,0.0000,-3.718968,-5.030488,hit,1.311520,-3.768967770034853,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
0afb121a,2026-05-18,한국주식,214150,down,down,0.0000,-3.457921,-4.752475,hit,1.294554,-3.5079207920792053,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
390e3377,2026-05-18,한국주식,006400,down,down,0.0000,,-0.162866,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
1f7a478c,2026-05-18,한국주식,051910,down,down,0.0000,4.486484,-0.267380,hit,4.753864,4.436484375000011,,예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
d8c84ce2,2026-05-18,한국주식,005490,down,down,0.0000,,-0.962567,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
1cb890a6,2026-05-18,한국주식,003670,down,down,0.0000,2.080837,-1.486200,hit,3.567037,2.030837262922564,,예측 당시 주의사유 존재,고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
6129e880,2026-05-18,한국주식,247540,down,down,0.0000,1.819756,-0.052493,hit,1.872249,1.7697558076388675,,예측 당시 주의사유 존재,종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
d8be870a,2026-05-18,한국주식,086520,down,down,0.0000,,-1.857585,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
5c327201,2026-05-18,한국주식,066970,down,up,0.0000,,0.187266,miss,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"종가 ATR 범위와 당일 이벤트 변동성 배수 상향 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
691964c3,2026-05-18,한국주식,000720,down,down,0.0000,-3.376037,-6.516129,hit,3.140092,-3.426036866359444,,손절 기준 터치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
f045157c,2026-05-18,한국주식,006360,down,down,0.0000,-4.769531,-1.562500,hit,3.207031,-4.819531250000003,,손절 기준 터치 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 고변동 종목은 손절/익절 터치 판정과 추격금지 조건 강화 / 우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지,2026-05-23T08:30:19
d159251b,2026-05-18,한국주식,105560,down,down,29.0000,-1.613340,-1.670951,hit,0.057611,-1.6633400661035636,,손절 기준 터치 / 예측 당시 주의사유 존재,우선진입가를 더 낮추고 손절폭 대비 손익비 재검증 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
25368a84,2026-05-18,한국주식,055550,down,down,0.0000,1.250283,-2.103049,hit,3.353332,1.200282666021496,,시초가 범위 이탈 / 예측 당시 주의사유 존재,시초가 갭/예상체결가 보정폭 확대 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
7aab0d9d,2026-05-18,한국주식,086790,down,down,0.0000,-0.614438,-4.033613,hit,3.419176,-0.6644376481688086,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
fddb9b9e,2026-05-18,한국주식,138040,down,up,29.0000,2.560859,0.472590,miss,2.088269,2.5108590495056706,,방향 불일치 / 예측 당시 주의사유 존재,방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
bacf39de,2026-05-15,미국주식,NVDA,down,down,50.0000,,-3.351152,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
5300e15f,2026-05-15,미국주식,GOOGL,down,down,32.0000,0.631271,-0.852721,hit,1.483992,0.5812712035541734,,예측 당시 주의사유 존재,주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한,2026-05-23T08:30:19
70cfa7db,2026-05-15,미국주식,TSLA,down,down,38.0000,,-3.811186,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
e11a14f0,2026-05-15,미국주식,PLTR,down,up,34.0000,,0.067303,miss,,,,방향 불일치 / 우선진입가 미도달 / 예측 당시 주의사유 존재,"방향 점수보다 뉴스·수급·지수 확인 전 관망 가중 / 체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
eee24367,2026-05-15,미국주식,INTC,down,down,12.0000,,-6.051066,hit,,,,우선진입가 미도달 / 예측 당시 주의사유 존재,"체결률 개선보다 추격금지 유지, 대기선 분할만 허용 / 주의사유 존재 시 다음 후보도 관망 우위 유지 / 저품질 예측은 추천수량 0 또는 확인 후보로 제한",2026-05-23T08:30:19
